node_id,D_tmax,alpha_c,normed_alpha_c,beta_exp_rough
515,2095.5977231957318,1.2711359696484845,0.18765695424828957,0.8303269794820489
516,4534.814690650233,1.9186629907396613,0.28325093590946543,0.9141398862187993
517,4197.196553511144,1.7848263172577683,0.2634927171885522,0.9057398268934441
518,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
519,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
520,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
521,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
522,2086.9030663613757,1.43969437749994,0.21254111942464934,0.8298755692953477
523,2787.883310193374,1.4391636055639514,0.21246276191822488,0.8613186479877983
524,1679.4839419694413,1.2868313084339664,0.18997404663077724,0.8062939639456709
525,1620.3499564542942,1.2416023352774062,0.18329692353065377,0.8024022054479064
526,1620.3499564542942,1.241602335277406,0.18329692353065374,0.8024022054479064
527,496.16058145060634,1.0643267550001134,0.15712584801098733,0.6739055644608177
528,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
529,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
530,2097.4693499887576,1.3468775769193182,0.19883863714429423,0.830423905816423
531,2097.4693499887576,1.3468775769193178,0.19883863714429417,0.830423905816423
532,2097.4693499887576,1.3468775769193182,0.19883863714429423,0.830423905816423
533,1310.2327028137902,1.1805388669838834,0.17428216448881162,0.779337108756106
534,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
535,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
536,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
537,1173.259086191404,1.3646181912508655,0.20145767218967364,0.7673484815622812
538,533.558261909926,1.1152651609776882,0.16464585086533026,0.6817954622871064
539,809.1284370748431,1.2151264916716649,0.17938831242150438,0.7270043662144274
540,664.6920693943573,1.165086364142319,0.17200092181454216,0.7056551242825169
541,664.6920693943573,1.1650863641423186,0.1720009218145421,0.7056551242825169
542,664.6920693943573,1.165086364142319,0.17200092181454216,0.7056551242825169
543,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
544,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
545,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
546,441.80018101481147,1.0598930335574244,0.1564713006755434,0.6613064723687554
547,1893.7577146272827,1.3404634457915385,0.19789172324969245,0.8193311037603719
548,1136.8086449482803,1.1771200077200454,0.1737774405790376,0.763921841889393
549,1136.80864494828,1.177120007720045,0.17377744057903752,0.763921841889393
550,1278.760310255634,1.2252157835454662,0.18087778784251946,0.7766972870796783
551,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
552,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
553,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
554,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
555,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
556,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
557,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
558,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
559,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
560,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
